Id,interaction,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,nt_A,nt_C,nt_G,nt_U
RNCMPT00153_min,0,0.0748792270531401,0.00966183574879227,0.05314009661835749,0.07004830917874397,0.05555555555555555,0.0748792270531401,0.016908212560386472,0.03864734299516908,0.08454106280193237,0.057971014492753624,0.03864734299516908,0.05555555555555555,0.04106280193236715,0.03864734299516908,0.06280193236714976,0.06521739130434782,0.04830917874396135,0.0748792270531401,0.0024154589371980675,0.036231884057971016,0.2631578947368421,0.2894736842105263,0.2631578947368421,0.18421052631578946
5W1H,1,0.05534204458109147,0.009223674096848577,0.0830130668716372,0.07455803228285934,0.05226748654880861,0.042275172943889314,0.013066871637202153,0.06764027671022291,0.09607993850883935,0.08378170637970792,0.022290545734050732,0.06840891621829362,0.01614142966948501,0.026133743274404306,0.05841660261337433,0.06610299769408147,0.034588777863182166,0.0568793235972329,0.006917755572636433,0.0668716372021522,0.42857142857142855,0.19047619047619047,0.2619047619047619,0.11904761904761904
6JVX,1,0.11494252873563218,0.011494252873563218,0.08045977011494253,0.04597701149425287,0.05747126436781609,0.10344827586206896,0.011494252873563218,0.05747126436781609,0.08045977011494253,0.04597701149425287,0.011494252873563218,0.034482758620689655,0.04597701149425287,0.011494252873563218,0.06896551724137931,0.022988505747126436,0.09195402298850575,0.05747126436781609,0.0,0.04597701149425287,0.0,0.0,0.5,0.5
RNCMPT00019_min,0,0.05434782608695652,0.010869565217391304,0.10869565217391304,0.05434782608695652,0.06521739130434782,0.05434782608695652,0.010869565217391304,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.010869565217391304,0.03260869565217391,0.05434782608695652,0.043478260869565216,0.15217391304347827,0.03260869565217391,0.043478260869565216,0.07608695652173914,0.010869565217391304,0.05434782608695652,0.1,0.3333333333333333,0.16666666666666666,0.4
6GX6,1,0.06918238993710692,0.012578616352201259,0.05660377358490566,0.08176100628930817,0.031446540880503145,0.050314465408805034,0.018867924528301886,0.06289308176100629,0.07547169811320754,0.10062893081761007,0.006289308176100629,0.050314465408805034,0.05660377358490566,0.050314465408805034,0.031446540880503145,0.08176100628930817,0.031446540880503145,0.0880503144654088,0.012578616352201259,0.031446540880503145,0.5,0.5,0.0,0.0
4TYW,1,0.05905511811023622,0.011811023622047244,0.06299212598425197,0.08464566929133858,0.051181102362204724,0.04133858267716536,0.01968503937007874,0.09448818897637795,0.10236220472440945,0.09251968503937008,0.015748031496062992,0.04330708661417323,0.03937007874015748,0.023622047244094488,0.051181102362204724,0.07086614173228346,0.045275590551181105,0.0688976377952756,0.0,0.021653543307086614,1.0,0.0,0.0,0.0
4AL5,1,0.06878306878306878,0.010582010582010581,0.06349206349206349,0.0582010582010582,0.0582010582010582,0.07407407407407407,0.042328042328042326,0.026455026455026454,0.021164021164021163,0.12698412698412698,0.015873015873015872,0.005291005291005291,0.07936507936507936,0.047619047619047616,0.12698412698412698,0.05291005291005291,0.037037037037037035,0.0582010582010582,0.010582010582010581,0.015873015873015872,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.16666666666666666
RNCMPT00004_min,0,0.13305613305613306,0.012474012474012475,0.035343035343035345,0.0395010395010395,0.04781704781704782,0.09355509355509356,0.018711018711018712,0.0395010395010395,0.04158004158004158,0.07068607068607069,0.0498960498960499,0.04573804573804574,0.09147609147609148,0.08523908523908524,0.035343035343035345,0.06652806652806653,0.037422037422037424,0.029106029106029108,0.0,0.02702702702702703,0.34285714285714286,0.22857142857142856,0.2571428571428571,0.17142857142857143
RNCMPT00021_min,0,0.017964071856287425,0.0,0.07784431137724551,0.08383233532934131,0.05389221556886228,0.12574850299401197,0.011976047904191617,0.05389221556886228,0.03592814371257485,0.041916167664670656,0.029940119760479042,0.05389221556886228,0.08982035928143713,0.03592814371257485,0.16167664670658682,0.029940119760479042,0.017964071856287425,0.0718562874251497,0.0,0.005988023952095809,0.23684210526315788,0.2894736842105263,0.23684210526315788,0.23684210526315788
5WWX,1,0.03571428571428571,0.0,0.023809523809523808,0.07142857142857142,0.011904761904761904,0.07142857142857142,0.09523809523809523,0.05952380952380952,0.03571428571428571,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.08333333333333333,0.05952380952380952,0.08333333333333333,0.023809523809523808,0.09523809523809523,0.13095238095238096,0.0,0.023809523809523808,0.4,0.0,0.4,0.2
RNCMPT00069_min,0,0.07339449541284404,0.016055045871559634,0.04357798165137615,0.05045871559633028,0.05045871559633028,0.06651376146788991,0.02981651376146789,0.06192660550458716,0.06880733944954129,0.07568807339449542,0.027522935779816515,0.07568807339449542,0.0779816513761468,0.04128440366972477,0.034403669724770644,0.05504587155963303,0.06192660550458716,0.05963302752293578,0.006880733944954129,0.022935779816513763,0.15789473684210525,0.3684210526315789,0.2894736842105263,0.18421052631578946
6IV9,1,0.05034324942791762,0.011441647597254004,0.07780320366132723,0.07093821510297482,0.05034324942791762,0.04805491990846682,0.013729977116704805,0.07665903890160183,0.10983981693363844,0.09496567505720824,0.028604118993135013,0.07208237986270023,0.012585812356979404,0.017162471395881007,0.04919908466819222,0.06979405034324943,0.03775743707093822,0.05491990846681922,0.0011441647597254005,0.05263157894736842,0.36,0.26,0.12,0.26
1VBX,1,0.06315789473684211,0.0,0.05263157894736842,0.042105263157894736,0.06315789473684211,0.031578947368421054,0.021052631578947368,0.10526315789473684,0.11578947368421053,0.07368421052631578,0.042105263157894736,0.05263157894736842,0.042105263157894736,0.042105263157894736,0.06315789473684211,0.08421052631578947,0.042105263157894736,0.031578947368421054,0.0,0.031578947368421054,0.136986301369863,0.3424657534246575,0.3424657534246575,0.1780821917808219
RNCMPT00212_min,0,0.08936170212765958,0.01276595744680851,0.0425531914893617,0.06382978723404255,0.03829787234042553,0.05106382978723404,0.03829787234042553,0.03404255319148936,0.05531914893617021,0.07659574468085106,0.029787234042553193,0.029787234042553193,0.04680851063829787,0.0425531914893617,0.08936170212765958,0.09361702127659574,0.06808510638297872,0.06382978723404255,0.00425531914893617,0.029787234042553193,0.2,0.2,0.2571428571428571,0.34285714285714286
RNCMPT00072_min,0,0.05,0.0,0.1,0.041666666666666664,0.03333333333333333,0.11666666666666667,0.025,0.008333333333333333,0.03333333333333333,0.041666666666666664,0.041666666666666664,0.008333333333333333,0.08333333333333333,0.008333333333333333,0.175,0.058333333333333334,0.041666666666666664,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.43333333333333335,0.1
RNCMPT00129_min,0,0.06642066420664207,0.014760147601476014,0.04428044280442804,0.05904059040590406,0.014760147601476014,0.07749077490774908,0.014760147601476014,0.06642066420664207,0.055350553505535055,0.06273062730627306,0.02214022140221402,0.04059040590405904,0.08118081180811808,0.04059040590405904,0.055350553505535055,0.1070110701107011,0.07380073800738007,0.08856088560885608,0.0,0.014760147601476014,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.1
2ZH3,1,0.05263157894736842,0.013729977116704805,0.034324942791762014,0.14187643020594964,0.07322654462242563,0.06178489702517163,0.018306636155606407,0.04576659038901602,0.08237986270022883,0.08924485125858124,0.016018306636155607,0.032036613272311214,0.041189931350114416,0.006864988558352402,0.09153318077803203,0.041189931350114416,0.02517162471395881,0.08695652173913043,0.013729977116704805,0.032036613272311214,0.08823529411764706,0.38235294117647056,0.38235294117647056,0.14705882352941177
5DTO,1,0.046948356807511735,0.01643192488262911,0.04929577464788732,0.07746478873239436,0.022300469483568074,0.07394366197183098,0.03051643192488263,0.04812206572769953,0.06807511737089202,0.07746478873239436,0.03755868544600939,0.04225352112676056,0.046948356807511735,0.035211267605633804,0.07042253521126761,0.05046948356807512,0.0715962441314554,0.06924882629107981,0.03755868544600939,0.028169014084507043,0.25,0.0,0.25,0.5
RNCMPT00033_min,0,0.08180300500834725,0.00333889816360601,0.03005008347245409,0.08347245409015025,0.0333889816360601,0.07512520868113523,0.03171953255425709,0.08347245409015025,0.06844741235392321,0.07178631051752922,0.015025041736227046,0.038397328881469114,0.06343906510851419,0.06176961602671119,0.05008347245409015,0.06343906510851419,0.05509181969949917,0.06343906510851419,0.00333889816360601,0.02337228714524207,0.23684210526315788,0.15789473684210525,0.4473684210526316,0.15789473684210525
RNCMPT00170_min,0,0.043596730245231606,0.01634877384196185,0.0653950953678474,0.08719346049046321,0.027247956403269755,0.07629427792915532,0.021798365122615803,0.04087193460490463,0.0653950953678474,0.0681198910081744,0.021798365122615803,0.035422343324250684,0.07084468664850137,0.04904632152588556,0.09536784741144415,0.0653950953678474,0.051771117166212535,0.04632152588555858,0.008174386920980926,0.043596730245231606,0.16666666666666666,0.03333333333333333,0.5,0.3
1EXD,1,0.0661625708884688,0.01890359168241966,0.0661625708884688,0.08128544423440454,0.045368620037807186,0.05860113421550094,0.030245746691871456,0.0661625708884688,0.052930056710775046,0.07561436672967864,0.020793950850661626,0.05103969754253308,0.04914933837429111,0.02835538752362949,0.07183364839319471,0.04914933837429111,0.05103969754253308,0.062381852551984876,0.013232514177693762,0.04158790170132325,0.2054794520547945,0.2876712328767123,0.3150684931506849,0.1917808219178082
RNCMPT00029_min,0,0.046610169491525424,0.00423728813559322,0.1059322033898305,0.05084745762711865,0.0423728813559322,0.15677966101694915,0.01694915254237288,0.059322033898305086,0.08898305084745763,0.038135593220338986,0.01694915254237288,0.046610169491525424,0.03389830508474576,0.05508474576271186,0.07203389830508475,0.03389830508474576,0.0423728813559322,0.05508474576271186,0.00847457627118644,0.025423728813559324,0.2,0.37142857142857144,0.17142857142857143,0.2571428571428571
RNCMPT00009_min,0,0.07777777777777778,0.011111111111111112,0.011111111111111112,0.06666666666666667,0.06666666666666667,0.1,0.03333333333333333,0.05555555555555555,0.07777777777777778,0.06666666666666667,0.011111111111111112,0.06666666666666667,0.011111111111111112,0.03333333333333333,0.05555555555555555,0.06666666666666667,0.044444444444444446,0.1,0.011111111111111112,0.03333333333333333,0.2857142857142857,0.3142857142857143,0.22857142857142856,0.17142857142857143
6A6L,1,0.06578947368421052,0.0,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.11842105263157894,0.013157894736842105,0.039473684210526314,0.10526315789473684,0.02631578947368421,0.0,0.09210526315789473,0.02631578947368421,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.07894736842105263,0.14473684210526316,0.013157894736842105,0.02631578947368421,0.125,0.25,0.0,0.125
RNCMPT00126_min,0,0.07326007326007326,0.03296703296703297,0.08424908424908426,0.040293040293040296,0.05128205128205128,0.08424908424908426,0.018315018315018316,0.047619047619047616,0.054945054945054944,0.07326007326007326,0.018315018315018316,0.02197802197802198,0.07326007326007326,0.04395604395604396,0.05128205128205128,0.07326007326007326,0.03296703296703297,0.07326007326007326,0.007326007326007326,0.04395604395604396,0.21052631578947367,0.2894736842105263,0.07894736842105263,0.42105263157894735
2XZL,1,0.0582010582010582,0.02513227513227513,0.05026455026455026,0.056878306878306875,0.03042328042328042,0.05952380952380952,0.02513227513227513,0.062169312169312166,0.0701058201058201,0.11507936507936507,0.013227513227513227,0.046296296296296294,0.046296296296296294,0.04497354497354497,0.05423280423280423,0.07275132275132275,0.04894179894179894,0.07275132275132275,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,1.0
6JDQ,1,0.07483629560336763,0.006548175865294668,0.05425631431244153,0.08606173994387278,0.04396632366697849,0.0626753975678204,0.02432179607109448,0.047708138447146865,0.09073900841908325,0.1019644527595884,0.015902712815715623,0.04303086997193639,0.040224508886810104,0.03928905519176801,0.08512628624883069,0.04396632366697849,0.04490177736202058,0.05706267539756782,0.01028999064546305,0.027128157156220765,0.24786324786324787,0.2564102564102564,0.21367521367521367,0.28205128205128205
RNCMPT00140_min,0,0.07616707616707617,0.004914004914004914,0.05405405405405406,0.07862407862407862,0.05896805896805897,0.04914004914004914,0.012285012285012284,0.051597051597051594,0.10810810810810811,0.09090909090909091,0.004914004914004914,0.06142506142506143,0.044226044226044224,0.02702702702702703,0.051597051597051594,0.07862407862407862,0.056511056511056514,0.08353808353808354,0.002457002457002457,0.004914004914004914,0.23684210526315788,0.15789473684210525,0.39473684210526316,0.21052631578947367
RNCMPT00136_min,0,0.07076923076923076,0.009230769230769232,0.04923076923076923,0.046153846153846156,0.055384615384615386,0.08923076923076922,0.024615384615384615,0.05846153846153846,0.052307692307692305,0.06769230769230769,0.03076923076923077,0.07076923076923076,0.036923076923076927,0.036923076923076927,0.06153846153846154,0.08615384615384615,0.04923076923076923,0.06769230769230769,0.006153846153846154,0.03076923076923077,0.18421052631578946,0.3684210526315789,0.2631578947368421,0.18421052631578946
RNCMPT00239_min,0,0.08707865168539326,0.025280898876404494,0.03089887640449438,0.056179775280898875,0.011235955056179775,0.10112359550561797,0.019662921348314606,0.09550561797752809,0.03932584269662921,0.06741573033707865,0.033707865168539325,0.03932584269662921,0.05337078651685393,0.056179775280898875,0.0449438202247191,0.09831460674157304,0.0702247191011236,0.05337078651685393,0.0028089887640449437,0.014044943820224719,0.1,0.16666666666666666,0.43333333333333335,0.3
6CMN,1,0.07692307692307693,0.0,0.04395604395604396,0.03296703296703297,0.06593406593406594,0.03296703296703297,0.02197802197802198,0.0989010989010989,0.0989010989010989,0.06593406593406594,0.02197802197802198,0.054945054945054944,0.06593406593406594,0.054945054945054944,0.07692307692307693,0.06593406593406594,0.054945054945054944,0.03296703296703297,0.0,0.03296703296703297,0.14814814814814814,0.2962962962962963,0.3333333333333333,0.2222222222222222
4KNQ,1,0.040983606557377046,0.01639344262295082,0.04918032786885246,0.05737704918032787,0.06557377049180328,0.08196721311475409,0.03278688524590164,0.03278688524590164,0.040983606557377046,0.09016393442622951,0.01639344262295082,0.02459016393442623,0.040983606557377046,0.040983606557377046,0.08196721311475409,0.10655737704918032,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.03278688524590164,0.0,0.65,0.35,0.0
5WWG,1,0.059782608695652176,0.005434782608695652,0.06521739130434782,0.10326086956521739,0.059782608695652176,0.08152173913043478,0.03804347826086957,0.04891304347826087,0.09239130434782608,0.043478260869565216,0.021739130434782608,0.016304347826086956,0.02717391304347826,0.03260869565217391,0.08695652173913043,0.05434782608695652,0.05434782608695652,0.07608695652173914,0.005434782608695652,0.02717391304347826,0.375,0.125,0.25,0.25
RNCMPT00179_min,0,0.16129032258064516,0.004032258064516129,0.036290322580645164,0.03225806451612903,0.03225806451612903,0.07258064516129033,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.0846774193548387,0.028225806451612902,0.04435483870967742,0.06451612903225806,0.11693548387096774,0.036290322580645164,0.028225806451612902,0.06048387096774194,0.06451612903225806,0.0,0.05241935483870968,0.34210526315789475,0.2631578947368421,0.18421052631578946,0.21052631578947367
